term,source_slug,occurrences
"Migraine IV - Standard, 1 Liter Normal Saline",menu_enrichment_agent_run_16,1
Migraine IV Cocktail,menu_enrichment,1
Migraine IV Drip,menu_enrichment,1
Migraine IV Drip,menu_enrichment_agent_run_17,1
Migraine Management,menu_enrichment,1
Migraine Management,menu_enrichment_agent_run_10,1
Migraine Management,menu_enrichment_agent_run_19,1
Migraine Relief,menu_enrichment_agent_run_06,1
Migraine Relief,menu_enrichment_agent_run_09,1
Migraine Relief,menu_enrichment_agent_run_12,1
Migraine Relief (Mobile) - Mobile,menu_enrichment,1
Migraine Relief IV,menu_enrichment_agent_run_00,1
Migraine Relief IV,menu_enrichment_agent_run_02,1
Migraine Relief IV,menu_enrichment_agent_run_10,1
Migraine Relief IV,menu_enrichment_agent_run_13,1
Migraine Relief IV Treatment,menu_enrichment,1
Migraine Treatment,menu_enrichment_agent_run_05,1
Migraine Treatment,menu_enrichment_agent_run_07,1
Migraine Treatment,menu_enrichment_agent_run_16,1
Migraine Treatments,menu_enrichment_agent_run_07,1
Migraine Treatments Overview,menu_enrichment_agent_run_03,1
MigraineMelt,menu_enrichment_agent_run_04,1
Migraines,menu_enrichment_agent_run_04,1
Migraines,menu_enrichment_retry1_02,1
Migraines,menu_enrichment_stem9_06,1
Migraines & Asthma,menu_enrichment,1
Migraines & Headache Treatment,menu_enrichment_agent_run_02,1
Migraines & Headaches,menu_enrichment_agent_run_18,1
Migraines & Headaches Treatment,menu_enrichment_agent_run_10,1
Migraines & Headaches Treatment,menu_enrichment_agent_run_13,1
Migraines & Headaches Treatment,menu_enrichment_agent_run_14,1
Migraines & More - 1 Liter,menu_enrichment,1
Migraines & More - Half Liter,menu_enrichment,1
Migraines and Headaches,menu_enrichment_agent_run_10,1
Migraines and Headaches Treatment,menu_enrichment_agent_run_03,1
Migraines and Headaches Treatment,menu_enrichment_agent_run_08,1
Migraines and Headaches Treatment,menu_enrichment_agent_run_12,1
Migraines management,menu_enrichment_agent_run_03,1
Migraines Pain Management,menu_enrichment_agent_run_13,1
Migraines Pain Management,menu_enrichment_agent_run_18,1
Migraines Treatment,menu_enrichment_agent_run_00,1
Migraines Treatment,menu_enrichment_agent_run_16,1
Migraines/Headaches Treatment,menu_enrichment_agent_run_01,1
Migrant Health Network,menu_enrichment_agent_run_02,1
Migrant Health Network,menu_enrichment_agent_run_11,1
Migren Tedavisi,menu_enrichment_agent_run_12,1
MIGS (Minimally Invasive Gynecologic Surgery),menu_enrichment_agent_run_16,1
MIGS (Minimally Invasive Gynecological Surgery),menu_enrichment_agent_run_16,1
Mild,menu_enrichment,1
MILD,menu_enrichment_agent_run_08,1
MILD,menu_enrichment_agent_run_17,1
MILD,menu_enrichment_agent_run_19,1
MILD (Minimally Invasive Lumbar Decompression),menu_enrichment_agent_run_19,1
MILD - Minimally Invasive Lumbar Decompression for Spinal Stenosis,menu_enrichment_agent_run_09,1
Mild Hyperbaric Chamber,menu_enrichment,1
MILD Procedure,menu_enrichment,1
MILD Procedure,menu_enrichment_agent_run_07,1
MILD Procedure,menu_enrichment_agent_run_12,1
MILD Procedure,menu_enrichment_agent_run_13,1
MILD Procedure,menu_enrichment_agent_run_16,1
MILD Procedure,menu_enrichment_agent_run_17,1
Mild Traumatic Brain Injury (MTBI) Treatment,menu_enrichment_agent_run_04,1
Mild Traumatic Brain Injury Treatment,menu_enrichment_agent_run_02,1
mild®,menu_enrichment_agent_run_16,1
mild® Procedure,menu_enrichment_agent_run_02,1
Mild® Procedure,menu_enrichment_agent_run_15,1
mild® Procedure - mild®,menu_enrichment_agent_run_10,1
Mile Hydrate – Altitude IV,menu_enrichment_agent_run_10,1
Milia Removal,menu_enrichment_agent_run_07,1
Military & Veterans Program,menu_enrichment_agent_run_16,1
Military & Veterans Services,menu_enrichment_agent_run_19,1
Military & Veterans Services - Social Services,menu_enrichment_agent_run_13,1
Military & Veterans Services - Social Services,menu_enrichment_agent_run_16,1
Military and VA,menu_enrichment_agent_run_02,1
Military and VA infusion therapy services - Military and VA,menu_enrichment_agent_run_00,1
Military and VA Services,menu_enrichment_agent_run_13,1
Military Discount - 25% off IVF and Donor Egg IVF,menu_enrichment_agent_run_14,1
Military Family Services,menu_enrichment_agent_run_02,1
Military Services,menu_enrichment_agent_run_11,1
Military Services,menu_enrichment_agent_run_18,1
Military sexual trauma care,menu_enrichment_agent_run_07,1
Mind & Body,menu_enrichment,1
Mind & Body (Mobile) - Mobile,menu_enrichment,1
Mind Body Wellness Therapies,menu_enrichment_agent_run_15,1
Mind Line,menu_enrichment_agent_run_08,1
Mind Matters,menu_enrichment_agent_run_04,1
Mind Power Qualia Mind,menu_enrichment,1
Mind-Body Connection,menu_enrichment_agent_run_08,1
Mind-Body Medicine,menu_enrichment,1
Mind-Body Medicine (Inner Arsenal / Power over Pain / Breathing Practices),menu_enrichment_agent_run_07,1
"Mind-Body Reset, Stress Mastery & Physical Fitness",menu_enrichment_agent_run_18,1
Mind-Body Techniques,menu_enrichment,1
MindBody Fertility Programme,menu_enrichment_agent_run_15,1
Mindfulness,menu_enrichment_agent_run_04,1
Mindfulness,menu_enrichment_agent_run_05,1
Mindfulness,menu_enrichment_agent_run_09,1
Mindfulness & Focus,menu_enrichment,1
Mindfulness Coaching,menu_enrichment_agent_run_03,1
Mindfulness Coaching - 50 minute session,menu_enrichment,1
Mindfulness meditation,menu_enrichment_agent_run_00,1
Mindfulness Meditation,menu_enrichment_agent_run_18,1
Mindfulness Meditation - Mind-Body Techniques,menu_enrichment,1
Mindfulness Session,menu_enrichment,1
Mindfulness Training,menu_enrichment_agent_run_12,1
"Mindfulness, Meditation and Yoga Group",menu_enrichment,1
Mindfulness-Based Approaches,menu_enrichment_agent_run_11,1
Mindfulness-Based Therapy,menu_enrichment,1
Mindfulness-based Therapy,menu_enrichment_agent_run_15,1
Mindfulness-Based Therapy,menu_enrichment_agent_run_18,1
MindfulONE One-Day TMS,menu_enrichment_agent_run_11,1
MindfulONE One-Day TMS,menu_enrichment_agent_run_18,1
Mindset Coaching,menu_enrichment_agent_run_11,1
Mindset Coaching- In-Person,menu_enrichment,1
Mindset Coaching- Online,menu_enrichment,1
MindSinc,menu_enrichment,1
Mineral Blend Injection,menu_enrichment_agent_run_02,1
Mineral Blend Injection,menu_enrichment_agent_run_09,1
Mineral Taste Test,menu_enrichment_agent_run_13,1
"Mineral, vitamin & heavy metal testing (OligoScan) - OligoScan",menu_enrichment_agent_run_10,1
Mini Dual Eyeshadow Brush,menu_enrichment,1
Mini Egg Donation Programme,bookimed_longevity,1
Mini Escape Package,menu_enrichment,1
Mini Facelift,menu_enrichment_agent_run_09,1
"Mini Facelift by a European Board of Plastic, Reconstructive and Aesthetic Surgery (EBOPRAS) surgeon— 6 Nights at 4★ Hotel with VIP Transfer Included",bookimed_longevity_turkey,1
Mini Facelift Surgery,menu_enrichment_agent_run_05,1
Mini Facial,menu_enrichment,1
Mini Facial,menu_enrichment_agent_run_05,1
Mini Getaway Package,menu_enrichment,1
Mini Health Coaching With Foot Detox,menu_enrichment_agent_run_00,1
Mini HydraGlow Facial,menu_enrichment,1
Mini IVF,menu_enrichment_agent_run_17,1
Mini Lifting,menu_enrichment_agent_run_10,1
"Mini Mat - 32"" x 20""",menu_enrichment,1
Mini Tummy Tuck,menu_enrichment_agent_run_09,1
Mini-Strokes,menu_enrichment_agent_run_18,1
Mini-Tummy Tuck,menu_enrichment_agent_run_01,1
Minimal Access Deep Plane Facelift,menu_enrichment_agent_run_12,1
Minimal Incision Surgery,menu_enrichment_agent_run_18,1
Minimally Invasive and Gastrointestinal Surgery,menu_enrichment_agent_run_06,1
Minimally Invasive and Robotic Surgery,menu_enrichment_agent_run_05,1
Minimally Invasive Anterior Hip Replacement using HANA Table,menu_enrichment_agent_run_04,1
"Minimally invasive aortic valve surgery (right anterior thoracotomy, NYU approach)",menu_enrichment_agent_run_14,1
Minimally Invasive Arthroscopic Procedures,menu_enrichment_agent_run_00,1
Minimally Invasive Brow Lift,menu_enrichment_agent_run_02,1
Minimally Invasive Bunion Correction,menu_enrichment_agent_run_03,1
Minimally Invasive Bunion Correction,menu_enrichment_agent_run_17,1
Minimally Invasive Bunion Surgery,menu_enrichment_agent_run_05,1
Minimally Invasive Bunion Surgery,menu_enrichment_agent_run_06,1
Minimally Invasive Bunion Surgery,menu_enrichment_agent_run_10,1
Minimally Invasive Cervical Foraminotomy,menu_enrichment_agent_run_16,1
Minimally Invasive Decompressive Surgery,menu_enrichment_agent_run_03,1
Minimally Invasive Face Lift,menu_enrichment_agent_run_02,1
Minimally Invasive Fusions,menu_enrichment_agent_run_11,1
Minimally Invasive Gynecologic Surgery,menu_enrichment_agent_run_17,1
Minimally Invasive Gynecology - Center of Excellence,menu_enrichment_agent_run_04,1
Minimally Invasive Gynecology - Dignity Health - Mercy Hospital Southwest,menu_enrichment_agent_run_00,1
Minimally Invasive Hammertoe Correction,menu_enrichment_agent_run_03,1
Minimally Invasive Hammertoe Surgery,menu_enrichment_agent_run_10,1
"Minimally Invasive Hand, Wrist and Elbow Surgery",menu_enrichment_agent_run_02,1
Minimally Invasive Hip Replacement,menu_enrichment_agent_run_07,1
Minimally Invasive Hip Replacement,menu_enrichment_agent_run_17,1
Minimally Invasive Hip Replacement,menu_enrichment_src_stem_08,1
Minimally Invasive Hip Replacement Surgery,menu_enrichment_agent_run_08,1
Minimally Invasive Image-guided Injections,menu_enrichment_agent_run_18,1
Minimally Invasive In-Office Procedures,menu_enrichment_agent_run_19,1
Minimally Invasive Interventions,menu_enrichment_agent_run_19,1
Minimally Invasive Knee Replacement,menu_enrichment_agent_run_17,1
Minimally Invasive Knee Surgery,menu_enrichment_agent_run_12,1
Minimally Invasive Knee Surgery,menu_enrichment_src_stem_08,1
Minimally Invasive Laminectomy,menu_enrichment_agent_run_16,1
Minimally Invasive Laparoscopic and Robot-Assisted Urologic Surgery,menu_enrichment_agent_run_10,1
Minimally invasive laparoscopic surgery,menu_enrichment_agent_run_02,1
Minimally Invasive Laparoscopic Surgery,menu_enrichment_agent_run_09,1
Minimally invasive LIMA to LAD coronary artery bypass surgery,menu_enrichment_agent_run_14,1
Minimally Invasive Lumbar Decompression (MILD Procedure),menu_enrichment_agent_run_07,1
Minimally Invasive Lumbar Decompression (MILD),menu_enrichment,1
Minimally Invasive Lumbar Decompression (MILD),menu_enrichment_agent_run_00,1
Minimally Invasive Lumbar Decompression (MILD),menu_enrichment_agent_run_01,1
Minimally Invasive Lumbar Decompression (MILD),menu_enrichment_agent_run_03,1
Minimally Invasive Lumbar Decompression (MILD),menu_enrichment_agent_run_14,1
Minimally Invasive Lumbar Decompression (MILD),menu_enrichment_agent_run_18,1
Minimally Invasive Lumbar Spine Procedures,menu_enrichment_agent_run_03,1
"Minimally invasive mitral valve surgery (right lateral thoracotomy, NYU approach)",menu_enrichment_agent_run_14,1
Minimally Invasive Neck (Cervical Spine) Procedures,menu_enrichment_agent_run_03,1
Minimally Invasive Neck Lift,menu_enrichment_agent_run_02,1
Minimally Invasive Orthopaedic Procedures,menu_enrichment_agent_run_19,1
Minimally Invasive Orthopaedic Surgery,menu_enrichment_agent_run_01,1
Minimally Invasive Orthopedic Surgery,menu_enrichment_agent_run_01,1
Minimally Invasive Orthopedic Surgery,menu_enrichment_agent_run_07,1
Minimally Invasive Orthopedic Surgery,menu_enrichment_agent_run_08,1
Minimally Invasive Orthopedic Surgery,menu_enrichment_agent_run_11,1
Minimally Invasive Orthopedic Surgery,menu_enrichment_agent_run_14,1
Minimally Invasive Orthopedic Surgery,menu_enrichment_agent_run_19,1
Minimally Invasive Orthopedic Techniques - Orthopedics & Sports Medicine,menu_enrichment_agent_run_08,1
Minimally Invasive Parathyroid Surgery,menu_enrichment_agent_run_02,1
Minimally Invasive Parotid Gland Surgery,menu_enrichment_agent_run_02,1
Minimally Invasive Procedures,menu_enrichment_agent_run_13,1
Minimally Invasive Procedures (Robotic-Assisted Technology),menu_enrichment_agent_run_05,1
"Minimally Invasive Procedures - Cortisone Injection, Hyaluronic Acid Injection, Tenotomy, Barbotage, Nerve Hydrodissection",menu_enrichment,1
Minimally Invasive Shoulder Surgery,menu_enrichment_agent_run_12,1
Minimally Invasive Sinus Surgery,menu_enrichment_agent_run_02,1
Minimally Invasive Spinal Surgery,menu_enrichment_agent_run_05,1
Minimally Invasive Spinal Surgery,menu_enrichment_agent_run_13,1
Minimally Invasive Spine Fusion,menu_enrichment_agent_run_16,1
Minimally Invasive Spine Surgery,menu_enrichment_agent_run_00,1
Minimally Invasive Spine Surgery,menu_enrichment_agent_run_04,1
Minimally Invasive Spine Surgery,menu_enrichment_agent_run_07,1
Minimally Invasive Spine Surgery,menu_enrichment_agent_run_11,1
Minimally Invasive Spine Surgery,menu_enrichment_agent_run_16,1
Minimally Invasive Spine Surgery (MIS),menu_enrichment_agent_run_13,1
Minimally Invasive Surgery,menu_enrichment_agent_run_01,1
Minimally Invasive Surgery,menu_enrichment_agent_run_04,1
Minimally Invasive Surgery,menu_enrichment_agent_run_07,1
Minimally invasive surgery,menu_enrichment_agent_run_07,1
Minimally Invasive Surgery,menu_enrichment_agent_run_13,1
Minimally Invasive Surgery,menu_enrichment_agent_run_15,1
Minimally Invasive Surgery,menu_enrichment_agent_run_17,1
Minimally Invasive Surgery - Center of Excellence,menu_enrichment_agent_run_04,1
Minimally Invasive Surgery - Dignity Health - Mercy Hospital Southwest,menu_enrichment_agent_run_00,1
Minimally Invasive Surgery/Arthroscopy,menu_enrichment_agent_run_11,1
Minimally Invasive Tendon Repair,menu_enrichment_agent_run_05,1
Minimally Invasive Tendon Repair,menu_enrichment_agent_run_06,1
Minimally Invasive Thyroid Surgery,menu_enrichment_agent_run_02,1
Minimally Invasive TLIF,menu_enrichment_agent_run_16,1
Minimally Invasive Total Hip Replacement,menu_enrichment_agent_run_08,1
Minimally Invasive Urology Institute - Laparoscopic Urologic Procedures,menu_enrichment_agent_run_09,1
Minimally Invasive Urology Institute - Robot-Assisted Urologic Procedures,menu_enrichment_agent_run_09,1
Minimally Invasive XLIF,menu_enrichment_agent_run_16,1
Minimally Manipulated Fat Therapy,menu_enrichment_agent_run_04,1
Minimally-Invasive Injections,menu_enrichment_agent_run_06,1
Minimally-Invasive Spine Procedures,menu_enrichment_agent_run_14,1
Minimally-invasive spine treatment,menu_enrichment_agent_run_16,1
MiniMyers IV,menu_enrichment_agent_run_19,1
Ministry-Counseling-Prayer,menu_enrichment_agent_run_05,1
Minor burns treatment,menu_enrichment_agent_run_02,1
Minor Burns Treatment,menu_enrichment_agent_run_08,1
Minor Cosmetic Procedures,menu_enrichment_agent_run_00,1
Minor Counseling,menu_enrichment_agent_run_02,1
"Minor cuts, burns & lacerations",menu_enrichment_agent_run_19,1
Minor Emergencies,menu_enrichment_agent_run_01,1
Minor emergency care,menu_enrichment_retry1_13,1
Minor Emergency Care,menu_enrichment_stem9_04,1
Minor Illness Care,menu_enrichment_agent_run_11,1
Minor Injuries & Illnesses,menu_enrichment_agent_run_06,1
Minor injuries treatment,menu_enrichment_agent_run_14,1
Minor Injuries Treatment,menu_enrichment_agent_run_17,1
Minor injuries treatment,menu_enrichment_agent_run_18,1
Minor Injury Care,menu_enrichment_agent_run_18,1
Minor injury treatment,menu_enrichment_agent_run_12,1
Minor Medical Services,menu_enrichment_agent_run_05,1
Minor Medical Services,menu_enrichment_agent_run_09,1
Minor Office Based Procedures,menu_enrichment_agent_run_17,1
"Minor Office Procedures - EKG, Spirometry, Allergy Testing, Biopsy & Excision, Incision & Drainage, Nebulizer Treatments",menu_enrichment_stem9_01,1
Minor Office Surgeries,menu_enrichment_agent_run_04,1
Minor Procedure,menu_enrichment_agent_run_02,1
Minor Procedure,menu_enrichment_agent_run_11,1
Minor Procedure - Ingrown Toenail Treatment,menu_enrichment_agent_run_17,1
Minor Procedure - Laceration Repair,menu_enrichment_agent_run_17,1
Minor Procedure - Skin Biopsies,menu_enrichment_agent_run_17,1
Minor Procedures,menu_enrichment,1
Minor Procedures,menu_enrichment_agent_run_02,1
Minor Procedures,menu_enrichment_agent_run_04,1
"Minor procedures (skin tags, drainage of abscesses, joint injections)",menu_enrichment_agent_run_02,1
"Minor procedures (skin tags, drainage of abscesses, joint injections)",menu_enrichment_agent_run_12,1
Minor procedures and treatments,menu_enrichment_agent_run_07,1
Minor skin surgery,menu_enrichment_agent_run_08,1
"Minor sprains, strains & injuries",menu_enrichment_agent_run_19,1
Minor Surgery,menu_enrichment_agent_run_01,1
Minor Surgery,menu_enrichment_agent_run_02,1
Minor Surgery - Cyst Removal,menu_enrichment_agent_run_08,1
Minor Surgery - Cysts,menu_enrichment_agent_run_12,1
Minor Surgery - In-office Procedures,menu_enrichment_agent_run_08,1
Minor Surgery - Wart Removal,menu_enrichment_agent_run_08,1
Minor Surgery - Warts,menu_enrichment_agent_run_12,1
Minor Surgical Procedures,menu_enrichment_agent_run_10,1
Minor surgical procedures,menu_enrichment_agent_run_13,1
Minor Surgical Procedures of the Skin - Office procedures under local anesthesia,menu_enrichment,1
Minor Trauma,menu_enrichment_agent_run_06,1
Minority Veteran care,menu_enrichment_agent_run_10,1
Minority Veteran care,menu_enrichment_agent_run_11,1
Minoxidil,menu_enrichment_agent_run_09,1
Minoxidil + Finasteride,menu_enrichment,1
Minoxidil + Finasteride - per month,menu_enrichment_agent_run_07,1
Minoxidil - per month,menu_enrichment_agent_run_16,1
Mint Smooth Threads - Mint,menu_enrichment_agent_run_11,1
Mint Thread Lift - MINT PDO Thread,menu_enrichment,1
Mint Thread Lift - MINT PDO threads,menu_enrichment_agent_run_16,1
Mint Thread Lift - PDO Thread Lift,menu_enrichment,1
Mint Thread Lift / PDO Thread Lift - MINT Thread Lift,menu_enrichment_agent_run_06,1
Minute Clinic,menu_enrichment_agent_run_17,1
MinuteClinic - Allergies,menu_enrichment_agent_run_04,1
MinuteClinic - Allergy symptoms,menu_enrichment_agent_run_04,1
MinuteClinic - Behavioral health & wellness counseling,menu_enrichment_agent_run_15,1
MinuteClinic - Chronic condition management,menu_enrichment_agent_run_15,1
MinuteClinic - DOT physical,menu_enrichment_agent_run_15,1
MinuteClinic - Ear infection treatment,menu_enrichment_agent_run_15,1
MinuteClinic - Ear infections,menu_enrichment_agent_run_04,1
MinuteClinic - Earaches and ear infections,menu_enrichment_agent_run_04,1
MinuteClinic - High blood pressure screening,menu_enrichment_agent_run_15,1
MinuteClinic - Illness and infections,menu_enrichment_agent_run_04,1
MinuteClinic - Illnesses and infections,menu_enrichment_agent_run_04,1
MinuteClinic - Refills & renewals,menu_enrichment_agent_run_15,1
"MinuteClinic - Skin, hair & nails treatment",menu_enrichment_agent_run_15,1
MinuteClinic - Sleep disorders treatment,menu_enrichment_agent_run_15,1
MinuteClinic - Sports physicals,menu_enrichment_agent_run_15,1
MinuteClinic - STI screening,menu_enrichment_agent_run_04,1
MinuteClinic - STI screening and treatment,menu_enrichment_agent_run_04,1
MinuteClinic - Strep throat treatment,menu_enrichment_agent_run_15,1
MinuteClinic - TB testing,menu_enrichment_agent_run_15,1
MinuteClinic - Travel health consultation,menu_enrichment_agent_run_15,1
MinuteClinic - Urinary tract infection,menu_enrichment_agent_run_04,1
MinuteClinic - Urinary tract infection (UTI),menu_enrichment_agent_run_04,1
MinuteClinic - UTI & bladder infection treatment,menu_enrichment_agent_run_15,1
MinuteClinic - Vaccinations and injections,menu_enrichment_agent_run_04,1
MinuteClinic - Vaccinations and injections,menu_enrichment_agent_run_15,1
MinuteClinic - Vaccines,menu_enrichment_agent_run_04,1
MinuteClinic - Virtual care,menu_enrichment_agent_run_04,1
MinuteClinic - Weight-loss program,menu_enrichment_agent_run_15,1
Minuteman,menu_enrichment,1
Minuteman,menu_enrichment_agent_run_02,1
Minuteman,menu_enrichment_agent_run_10,1
Minuteman (Minimally Invasive Interspinous Fusion) Procedure,menu_enrichment_agent_run_14,1
MIOL SPH (Multifokallinsen-Behandlung) - Rayner Galaxy,menu_enrichment_agent_run_05,1
MiraDry,menu_enrichment_agent_run_03,1
Miradry,menu_enrichment_agent_run_06,1
miraDry,menu_enrichment_agent_run_12,1
miraDry,menu_enrichment_agent_run_13,1
miraDry,menu_enrichment_agent_run_14,1
miraDry,menu_enrichment_agent_run_17,1
MiraDry - MiraDry,menu_enrichment_agent_run_18,1
MiraDry for Excessive Underarm Sweating - MiraDry,menu_enrichment_agent_run_05,1
miraDry Underarm Sweat and Odor Reduction - miraDry,menu_enrichment,1
miraDry®,menu_enrichment_agent_run_07,1
miraDry® (Excessive Sweating),menu_enrichment_agent_run_00,1
MirrorPad Pro Desktop Magnifier With Carrying Case,menu_enrichment_agent_run_03,1
Missed appointment fee,menu_enrichment_agent_run_10,1
Missed Session Fee,menu_enrichment,1
Mission Replenish,menu_enrichment,1
Mission Tech Screening Schedules,menu_enrichment_agent_run_13,1
Mission Wellness Immune Supercharge,menu_enrichment,1
Missouri Medical Marijuana Card,menu_enrichment,1
Mistletoe,menu_enrichment_agent_run_08,1
Mistletoe Injections,menu_enrichment,1
Mistletoe IV,menu_enrichment_agent_run_03,1
Mistletoe Therapy,menu_enrichment_agent_run_07,1
Mistletoe Therapy - Abnoba Viscum,menu_enrichment_agent_run_18,1
Mistletoe Therapy - Helixor,menu_enrichment_agent_run_18,1
Mistletoe Therapy - Iscador,menu_enrichment_agent_run_18,1
Mistletoe Therapy - Mistletoe injection therapy,menu_enrichment,1
Mitochondrial & cellular energy testing,menu_enrichment_agent_run_10,1
Mitochondrial Support,menu_enrichment_agent_run_01,1
MitoPrime - 30 capsules,menu_enrichment,1
Mitopure - Mitochondria Energy Boost,menu_enrichment_agent_run_04,1
Mitopure Softgels - Urolithin A - Mitochondria Energy Boost,menu_enrichment,1
"Mivocabtagene (miv-cel, KYV-101) CAR T-cell therapy - Lupus Nephritis (Phase 1/2 trial, US and Germany) - KYV-101",menu_enrichment_agent_run_09,1
"Mivocabtagene (miv-cel, KYV-101) CAR T-cell therapy - Multiple Sclerosis (Phase 2 trial) - KYV-101",menu_enrichment_agent_run_09,1
"Mivocabtagene (miv-cel, KYV-101) CAR T-cell therapy - Myasthenia Gravis (Phase 2 trial) - KYV-101",menu_enrichment_agent_run_09,1
"Mivocabtagene (miv-cel, KYV-101) CAR T-cell therapy - Stiff Person Syndrome (Phase 2 trial) - KYV-101",menu_enrichment_agent_run_09,1
"Mivocabtagene (miv-cel, KYV-101) CAR T-cell therapy - Systemic Sclerosis (Phase 1/2 trial) - KYV-101",menu_enrichment_agent_run_09,1
Mixed martial arts injury treatment,menu_enrichment_agent_run_11,1
mJoule Laser Treatments - Sciton mJoule,menu_enrichment_agent_run_04,1
MLD4 Dallas - 60min,menu_enrichment_agent_run_01,1
MLD4 GPTX - 60min,menu_enrichment_agent_run_01,1
MLD5 - 90min,menu_enrichment_agent_run_01,1
MLD6 - 120min,menu_enrichment_agent_run_01,1
MLS (Multiwave Locked System) Laser Therapy,menu_enrichment_agent_run_10,1
MLS Class 4 Laser Therapy,menu_enrichment_agent_run_07,1
MLS Laser,menu_enrichment_agent_run_13,1
MLS Laser Therapy,menu_enrichment_agent_run_03,1
MLS Laser Therapy,menu_enrichment_agent_run_04,1
MLS Laser Therapy,menu_enrichment_agent_run_11,1
MLS Laser Therapy,menu_enrichment_agent_run_13,1
MLS Laser Therapy,menu_enrichment_agent_run_14,1
MLS Laser Therapy,menu_enrichment_agent_run_19,1
MLS Laser Therapy (Wound Healing),menu_enrichment_agent_run_05,1
MLS Laser Therapy - M6 MLS Robotic Laser,menu_enrichment_agent_run_06,1
MMLI Therapist Training Program,menu_enrichment_agent_run_19,1
MMR Vaccine,menu_enrichment_agent_run_01,1
MNC (Mononuclear Cell) Apheresis Collection,menu_enrichment_agent_run_08,1
Mobile Aesthetic Treatments,menu_enrichment,1
Mobile anesthesia services,menu_enrichment_agent_run_05,1
Mobile Aqua Foot Detox,menu_enrichment,1
Mobile Beauty IV Drip,menu_enrichment_agent_run_17,1
Mobile Beauty IV Drip - Mobile IV Drip,menu_enrichment_agent_run_10,1
Mobile Care Unit,menu_enrichment_agent_run_05,1
Mobile Clinic,menu_enrichment_agent_run_13,1
Mobile Clinics,menu_enrichment_agent_run_10,1
Mobile Concierge Service,menu_enrichment_agent_run_02,1
Mobile Crisis Services,menu_enrichment_agent_run_15,1
Mobile Dental Units,menu_enrichment_agent_run_15,1
Mobile Dermaplaning Facial,menu_enrichment,1
Mobile Ear Insufflation,menu_enrichment,1
Mobile Enema Wellness,menu_enrichment,1
Mobile Flexible Endoscopic Evaluation of Swallow (FEES),menu_enrichment_agent_run_05,1
Mobile Glutathione Drip,menu_enrichment_agent_run_17,1
Mobile Glutathione Drip - Mobile IV Drip,menu_enrichment_agent_run_10,1
Mobile Good Mood IV Drip,menu_enrichment_agent_run_17,1
Mobile Good Mood IV Drip - Mobile IV Drip,menu_enrichment_agent_run_10,1
Mobile Hangover IV Drip,menu_enrichment_agent_run_17,1
Mobile Hangover IV Drip - Mobile IV Drip,menu_enrichment_agent_run_10,1
Mobile Healthcare,menu_enrichment_agent_run_04,1
Mobile Hydra-Facial & Diamond Facial,menu_enrichment,1
Mobile Hydration Therapy,menu_enrichment_agent_run_10,1
Mobile Immunity IV Drip,menu_enrichment_agent_run_17,1
Mobile Immunity IV Drip - Mobile IV Drip,menu_enrichment_agent_run_10,1
Mobile IV Hydration,menu_enrichment_agent_run_06,1
Mobile IV Service,menu_enrichment_agent_run_04,1
Mobile IV Services,menu_enrichment_agent_run_17,1
Mobile IV Services,menu_enrichment_agent_run_19,1
Mobile Mammography,menu_enrichment_agent_run_00,1
Mobile Mammography (JOY Unit),menu_enrichment_agent_run_05,1
Mobile Mammography Screening,menu_enrichment_agent_run_09,1
Mobile Mental Health Clinic,menu_enrichment_agent_run_05,1
Mobile Mental Health Clinic,menu_enrichment_agent_run_10,1
Mobile Migraine IV Drip,menu_enrichment_agent_run_17,1
Mobile Migraine IV Drip - Mobile IV Drip,menu_enrichment_agent_run_10,1
Mobile Phlebotomy - New location,menu_enrichment,1
Mobile Phlebotomy - Repeat location,menu_enrichment,1
"Mobile Physical & Occupational Therapy (Jeffersonville, IN)",menu_enrichment_agent_run_06,1
Mobile Physical Therapy,menu_enrichment_agent_run_13,1
Mobile Pregnancy IV Drip,menu_enrichment_agent_run_17,1
Mobile Pregnancy IV Drip - Mobile IV Drip,menu_enrichment_agent_run_10,1
Mobile Primary Care,menu_enrichment_agent_run_01,1
Mobile Recovery + IV Drip - Mobile IV Drip,menu_enrichment_agent_run_10,1
Mobile Recovery IV Drip,menu_enrichment_agent_run_17,1
Mobile Recovery IV Drip - Mobile IV Drip,menu_enrichment_agent_run_10,1
Mobile Recovery+ IV Drip,menu_enrichment_agent_run_17,1
Mobile Rectal Insufflation,menu_enrichment,1
Mobile Services,menu_enrichment_agent_run_08,1
Mobile Services,menu_enrichment_agent_run_11,1
Mobile Testing Services,menu_enrichment,1
Mobile Tire Service,menu_enrichment_agent_run_18,1
Mobile Ultimate IV Drip,menu_enrichment_agent_run_17,1
Mobile Ultimate IV Drip - Mobile IV Drip,menu_enrichment_agent_run_10,1
Mobile Unit Outreach,menu_enrichment_agent_run_06,1
Mobile Visits,menu_enrichment_agent_run_07,1
Mobile Visits,menu_enrichment_agent_run_12,1
Mobile Wellness,menu_enrichment,1
Mobile Wellness + IV Drip - Mobile IV Drip,menu_enrichment_agent_run_10,1
Mobile Wellness IV Drip,menu_enrichment_agent_run_17,1
Mobile Wellness IV Drip - Mobile IV Drip,menu_enrichment_agent_run_10,1
Mobile Wellness+ IV Drip,menu_enrichment_agent_run_17,1
Mobile Wound Care Home Visit,menu_enrichment_agent_run_13,1
Mobile X-ray services (if applicable),menu_enrichment_agent_run_19,1
